customer_id,avg_monthly_balance,avg_monthly_inflow,avg_monthly_outflow,num_bounced_payments_last_year,num_active_credit_lines
CUST120225,9000.0,9200.0,13700.0,0,3
CUST120226,8600.0,37000.0,23900.0,0,1
CUST120227,8200.0,31400.0,30300.0,0,5
CUST120228,11500.0,12000.0,89400.0,1,1
CUST120229,8200.0,29100.0,17300.0,0,1
CUST120230,10700.0,15600.0,59900.0,0,4
CUST120231,17000.0,24800.0,19300.0,0,4
CUST120232,24700.0,50500.0,32700.0,0,3
CUST120233,165700.0,21300.0,37200.0,1,1
CUST120234,15400.0,8200.0,14400.0,1,4
CUST120235,6200.0,23200.0,31500.0,1,1
CUST120236,89700.0,74100.0,42400.0,0,1
CUST120237,48500.0,64400.0,14500.0,2,2
CUST120238,48800.0,18300.0,19800.0,0,3
CUST120239,8000.0,30000.0,28500.0,0,0
CUST120240,4600.0,33900.0,18800.0,0,1
CUST120241,86600.0,34000.0,31600.0,2,1
CUST120242,34500.0,136400.0,43000.0,0,0
CUST120243,4200.0,15000.0,11500.0,1,1
CUST120244,28400.0,12200.0,43600.0,1,1
CUST120245,13400.0,25000.0,39100.0,0,3
CUST120246,13000.0,16300.0,22900.0,0,2
CUST120247,10800.0,11400.0,92700.0,0,0
CUST120248,52900.0,14800.0,16200.0,0,2
CUST120249,17800.0,33800.0,21600.0,0,4
CUST120250,18600.0,24000.0,93500.0,1,1
CUST120251,4500.0,33500.0,47800.0,0,1
CUST120252,5100.0,17500.0,12200.0,0,3
CUST120253,41500.0,17700.0,19700.0,0,2
CUST120254,10000.0,53100.0,32100.0,0,1
CUST120255,24200.0,20000.0,23300.0,1,1
CUST120256,9100.0,9200.0,27200.0,1,2
CUST120257,6600.0,43200.0,17700.0,0,3
CUST120258,3000.0,25900.0,60700.0,1,0
CUST120259,4900.0,35400.0,14400.0,0,0
CUST120260,26700.0,18400.0,13500.0,2,0
CUST120261,10100.0,49000.0,25800.0,1,2
CUST120262,6200.0,8100.0,22700.0,0,0
CUST120263,5000.0,29400.0,40700.0,0,2
CUST120264,33800.0,30400.0,21200.0,0,0
CUST120265,12600.0,19800.0,47700.0,0,1
CUST120266,1700.0,23500.0,53000.0,0,2
CUST120267,35800.0,58100.0,42100.0,0,1
CUST120268,10200.0,23900.0,12000.0,1,2
CUST120269,1600.0,19400.0,14000.0,0,2
CUST120270,32500.0,54000.0,16500.0,0,0
CUST120271,7300.0,24400.0,39500.0,1,1
CUST120272,2500.0,27300.0,33000.0,1,1
CUST120273,61200.0,22600.0,19600.0,1,2
CUST120274,42000.0,15900.0,23900.0,0,0
CUST120275,1900.0,13500.0,12400.0,0,2
CUST120276,19900.0,29900.0,15700.0,0,4
CUST120277,20300.0,31900.0,30800.0,0,2
CUST120278,9200.0,23900.0,9100.0,0,4
CUST120279,15400.0,20000.0,16300.0,0,1
CUST120280,22200.0,30000.0,31400.0,1,2
CUST120281,16900.0,25800.0,44200.0,0,0
CUST120282,28900.0,39400.0,15900.0,0,2
CUST120283,25900.0,50000.0,30100.0,0,2
CUST120284,108500.0,21000.0,28100.0,0,3
CUST120285,6900.0,40300.0,27900.0,0,0
CUST120286,6600.0,39200.0,27800.0,1,2
CUST120287,29600.0,26000.0,12600.0,1,2
CUST120288,5200.0,40700.0,24400.0,0,1
CUST120289,3200.0,27300.0,13100.0,1,0
CUST120290,11900.0,12600.0,27400.0,2,1
CUST120291,1300.0,26400.0,47700.0,0,3
CUST120292,5200.0,30100.0,15600.0,0,1
CUST120293,22700.0,9400.0,16200.0,0,1
CUST120294,21700.0,58400.0,12600.0,0,0
CUST120295,5400.0,36700.0,8200.0,1,3
CUST120296,1300.0,12700.0,21100.0,1,2
CUST120297,107900.0,16300.0,20600.0,0,2
CUST120298,38700.0,42300.0,44700.0,0,4
CUST120299,13000.0,25400.0,29600.0,0,1
CUST120300,17900.0,36400.0,11600.0,1,0
CUST120301,43100.0,41600.0,4100.0,1,0
CUST120302,4100.0,30900.0,34500.0,1,2
CUST120303,20300.0,42900.0,20900.0,0,3
CUST120304,7600.0,21200.0,66900.0,0,2
CUST120305,8700.0,33100.0,8400.0,0,1
CUST120306,20600.0,13700.0,17200.0,0,3
CUST120307,5800.0,30300.0,15300.0,1,1
CUST120308,14500.0,31400.0,129300.0,0,2
CUST120309,13100.0,15200.0,44600.0,0,1
CUST120310,13300.0,24100.0,71800.0,2,2
CUST120311,16600.0,29300.0,13400.0,0,1
CUST120312,15500.0,23900.0,15000.0,1,0
CUST120313,28000.0,20200.0,39300.0,0,1
CUST120314,8000.0,39400.0,15800.0,0,2
CUST120315,18600.0,28500.0,12300.0,0,4
CUST120316,26000.0,34800.0,7900.0,1,2
CUST120317,4900.0,17600.0,28100.0,0,1
CUST120318,20400.0,47500.0,81500.0,0,0
CUST120319,25900.0,25200.0,29500.0,0,1
CUST120320,58900.0,30000.0,22500.0,0,1
CUST120321,21600.0,11400.0,85500.0,0,1
CUST120322,11300.0,25500.0,57600.0,0,2
CUST120323,11300.0,13900.0,36700.0,0,2
CUST120324,13300.0,29700.0,72000.0,1,1
CUST120325,3600.0,44900.0,38000.0,2,0
CUST120326,20100.0,44300.0,23400.0,1,1
CUST120327,5800.0,53500.0,64900.0,1,0
CUST120328,17800.0,16500.0,16500.0,0,1
CUST120329,58700.0,76400.0,26100.0,1,4
CUST120330,5500.0,12600.0,10400.0,0,1
CUST120331,17900.0,21000.0,22600.0,0,1
CUST120332,30100.0,17200.0,18500.0,1,2
CUST120333,20900.0,21100.0,40100.0,0,0
CUST120334,9500.0,34500.0,28500.0,0,2
CUST120335,4600.0,41500.0,29300.0,2,2
CUST120336,18400.0,15700.0,9700.0,0,0
CUST120337,20500.0,82000.0,45800.0,2,2
CUST120338,7000.0,34200.0,18100.0,0,2
CUST120339,15300.0,30400.0,26500.0,0,1
CUST120340,56500.0,30000.0,35700.0,1,2
CUST120341,10200.0,19200.0,15700.0,1,1
CUST120342,12500.0,51100.0,87300.0,1,0
CUST120343,25000.0,31300.0,18900.0,0,3
CUST120344,22100.0,36800.0,21500.0,0,3
CUST120345,15800.0,56900.0,30200.0,1,4
CUST120346,1800.0,32200.0,39100.0,0,1
CUST120347,15400.0,45000.0,46500.0,0,1
CUST120348,17800.0,23700.0,16600.0,0,2
CUST120349,30100.0,51000.0,29300.0,0,0
CUST120350,16900.0,47000.0,26500.0,0,5
CUST120351,13100.0,53200.0,79000.0,2,1
CUST120352,10900.0,14000.0,14600.0,0,2
CUST120353,8200.0,10000.0,21800.0,0,1
CUST120354,20100.0,31200.0,13900.0,1,4
CUST120355,71400.0,44200.0,48000.0,0,1
CUST120356,22900.0,37500.0,17900.0,0,2
CUST120357,26500.0,25200.0,69700.0,0,0
CUST120358,10200.0,52300.0,24100.0,0,0
CUST120359,9100.0,12400.0,13800.0,1,2
CUST120360,6300.0,19900.0,41300.0,1,2
CUST120361,4700.0,67400.0,17000.0,1,3
CUST120362,42900.0,26700.0,34600.0,1,3
CUST120363,11100.0,21800.0,18600.0,1,0
CUST120364,11300.0,20100.0,49600.0,1,3
CUST120365,2100.0,14700.0,43800.0,0,1
CUST120366,6200.0,16200.0,24700.0,1,3
CUST120367,17400.0,17800.0,41900.0,1,2
CUST120368,12600.0,86000.0,21000.0,1,3
CUST120369,10600.0,20000.0,6300.0,2,6
CUST120370,5100.0,17800.0,15200.0,0,2
CUST120371,14600.0,46000.0,18600.0,0,1
CUST120372,1000.0,14100.0,11600.0,1,2
CUST120373,1900.0,10800.0,41200.0,0,1
CUST120374,19200.0,18100.0,18100.0,0,2
CUST120375,11400.0,18200.0,10300.0,1,0
CUST120376,60300.0,94100.0,16600.0,0,1
CUST120377,11300.0,15500.0,10900.0,0,1
CUST120378,17800.0,22300.0,24000.0,0,0
CUST120379,28500.0,79800.0,11800.0,0,3
CUST120380,20900.0,59100.0,21300.0,0,0
CUST120381,8800.0,44900.0,12300.0,1,0
CUST120382,17800.0,132500.0,66800.0,0,2
CUST120383,16400.0,20900.0,29400.0,0,1
CUST120384,23400.0,27600.0,95400.0,0,1
CUST120385,3900.0,20200.0,7000.0,2,1
CUST120386,11800.0,18200.0,12700.0,0,3
CUST120387,3200.0,48300.0,25900.0,1,1
CUST120388,3000.0,18800.0,36900.0,0,1
CUST120389,121500.0,23400.0,34300.0,0,1
CUST120390,12600.0,22700.0,41300.0,2,2
CUST120391,75000.0,22300.0,28800.0,0,1
CUST120392,28500.0,7400.0,25400.0,0,2
CUST120393,55300.0,35200.0,52000.0,0,2
CUST120394,39800.0,21000.0,24400.0,1,1
CUST120395,15000.0,16700.0,11700.0,0,0
CUST120396,4400.0,51800.0,31300.0,4,4
CUST120397,20500.0,32200.0,66600.0,1,3
CUST120398,12600.0,18000.0,38000.0,0,0
CUST120399,6000.0,20000.0,26900.0,0,2
CUST120400,8200.0,25500.0,37400.0,0,1
CUST120401,2900.0,9300.0,28700.0,3,1
CUST120402,22500.0,30200.0,15400.0,0,1
CUST120403,15100.0,16800.0,44500.0,1,4
CUST120404,1800.0,32400.0,62300.0,0,1
CUST120405,23900.0,32300.0,71500.0,1,1
CUST120406,15800.0,20200.0,30600.0,0,1
CUST120407,33800.0,56200.0,18600.0,0,1
CUST120408,66100.0,20200.0,19900.0,0,2
CUST120409,9800.0,37200.0,9400.0,0,3
CUST120410,25200.0,24800.0,20700.0,2,1
CUST120411,11000.0,20000.0,44800.0,0,3
CUST120412,4500.0,52400.0,24400.0,0,1
CUST120413,7500.0,25100.0,7400.0,1,1
CUST120414,2200.0,26400.0,34900.0,0,2
CUST120415,14900.0,43300.0,26600.0,1,2
CUST120416,13600.0,28200.0,32100.0,1,2
CUST120417,33500.0,32600.0,71100.0,0,2
CUST120418,11600.0,35700.0,32900.0,0,1
CUST120419,4900.0,37500.0,47600.0,0,1
CUST120420,38100.0,16100.0,20700.0,0,2
CUST120421,62500.0,51200.0,19500.0,1,0
CUST120422,27200.0,45100.0,22800.0,0,1
CUST120423,30800.0,36600.0,50800.0,1,5
CUST120424,35200.0,18100.0,17600.0,0,0
CUST120425,7000.0,23400.0,25800.0,0,3
CUST120426,64900.0,13300.0,14400.0,1,2
CUST120427,40500.0,9700.0,18200.0,1,0
CUST120428,5800.0,67700.0,20800.0,0,1
CUST120429,4100.0,14400.0,27900.0,0,1
CUST120430,14800.0,53700.0,25800.0,0,2
CUST120431,6600.0,44100.0,20000.0,0,1
CUST120432,5800.0,9200.0,23600.0,0,2
CUST120433,13400.0,13300.0,19700.0,0,2
CUST120434,15300.0,21800.0,46400.0,1,2
CUST120435,17700.0,28000.0,39100.0,1,0
CUST120436,4100.0,10700.0,29900.0,0,0
CUST120437,14700.0,44700.0,12800.0,0,0
CUST120438,8900.0,41500.0,12100.0,0,0
CUST120439,20600.0,31700.0,12000.0,1,1
CUST120440,53800.0,24800.0,35400.0,0,0
CUST120441,8900.0,22800.0,22900.0,0,1
CUST120442,10800.0,63600.0,26300.0,2,2
CUST120443,16000.0,66800.0,14000.0,0,2
CUST120444,9900.0,43700.0,16500.0,0,1
CUST120445,26700.0,47300.0,49400.0,0,1
CUST120446,17200.0,87100.0,15800.0,0,3
CUST120447,6700.0,15100.0,27500.0,1,0
CUST120448,5800.0,34200.0,9800.0,2,5
CUST120449,7100.0,47400.0,10900.0,0,0
CUST120450,23600.0,75800.0,13100.0,1,1
CUST120451,88200.0,23000.0,31600.0,1,1
CUST120452,44100.0,10600.0,37100.0,2,1
CUST120453,25000.0,53000.0,31600.0,1,1
CUST120454,10500.0,37300.0,5400.0,1,3
CUST120455,9600.0,28000.0,28300.0,1,1
CUST120456,1900.0,21400.0,12900.0,0,1
CUST120457,29300.0,20200.0,37000.0,2,0
CUST120458,27000.0,14400.0,52000.0,0,1
CUST120459,13300.0,10300.0,48700.0,0,2
CUST120460,7000.0,26300.0,50400.0,0,0
CUST120461,6900.0,38800.0,26000.0,0,0
CUST120462,9900.0,35600.0,6100.0,1,0
CUST120463,10000.0,38000.0,17000.0,0,1
CUST120464,34200.0,70800.0,21900.0,1,4
CUST120465,7700.0,92100.0,19900.0,0,6
CUST120466,18900.0,19100.0,14900.0,1,0
CUST120467,29700.0,36400.0,26700.0,0,4
CUST120468,9600.0,11300.0,29800.0,1,2
CUST120469,41700.0,11800.0,84600.0,0,0
CUST120470,5500.0,13600.0,7100.0,0,1
CUST120471,6000.0,43600.0,23400.0,0,4
CUST120472,12400.0,43100.0,128700.0,0,2
CUST120473,26600.0,47500.0,10800.0,2,2
CUST120474,15100.0,31300.0,39200.0,2,3
CUST120475,2300.0,26400.0,16300.0,0,2
CUST120476,2800.0,31000.0,29600.0,0,0
CUST120477,15800.0,28800.0,23700.0,0,0
CUST120478,19400.0,15700.0,13100.0,1,0
CUST120479,15800.0,36300.0,98400.0,0,4
CUST120480,24600.0,6800.0,21800.0,0,0
CUST120481,4600.0,41600.0,22700.0,0,2
CUST120482,6700.0,36500.0,20900.0,0,3
CUST120483,17700.0,30600.0,25000.0,0,1
CUST120484,23300.0,64600.0,22600.0,0,2
CUST120485,23400.0,46400.0,24400.0,0,1
CUST120486,40400.0,25900.0,91100.0,0,1
CUST120487,8900.0,15500.0,11000.0,0,2
CUST120488,97700.0,30000.0,10900.0,0,1
CUST120489,7800.0,56100.0,38200.0,0,2
CUST120490,17200.0,35100.0,17900.0,1,0
CUST120491,20300.0,15900.0,26500.0,1,0
CUST120492,18700.0,86300.0,52000.0,1,1
CUST120493,149100.0,36300.0,46300.0,0,2
CUST120494,4200.0,50200.0,70900.0,0,1
CUST120495,18900.0,11700.0,14700.0,0,2
CUST120496,3200.0,56900.0,30600.0,1,3
CUST120497,19600.0,34800.0,22900.0,0,2
CUST120498,5300.0,23600.0,31900.0,0,4
CUST120499,36900.0,36800.0,14000.0,1,2
CUST120500,5600.0,24000.0,12900.0,0,2
CUST120501,24600.0,35600.0,41500.0,0,1
CUST120502,26100.0,20600.0,6200.0,0,2
CUST120503,89000.0,9700.0,19200.0,0,2
CUST120504,3100.0,22000.0,45700.0,0,1
CUST120505,13000.0,17600.0,12800.0,0,1
CUST120506,4800.0,76200.0,11200.0,1,3
CUST120507,6100.0,12300.0,21000.0,1,0
CUST120508,11600.0,12700.0,40500.0,1,1
CUST120509,67900.0,16200.0,8200.0,0,1
CUST120510,20100.0,32600.0,36000.0,1,1
CUST120511,24100.0,129300.0,26000.0,0,3
CUST120512,17300.0,40700.0,16800.0,0,3
CUST120513,5100.0,16000.0,30400.0,0,1
CUST120514,1400.0,37900.0,7700.0,1,4
CUST120515,8500.0,108200.0,24000.0,0,2
CUST120516,34400.0,33500.0,25400.0,0,0
CUST120517,28900.0,46400.0,22000.0,0,0
CUST120518,15600.0,25700.0,29700.0,0,2
CUST120519,4300.0,16100.0,20800.0,1,5
CUST120520,44000.0,42400.0,59900.0,0,1
CUST120521,10500.0,24600.0,75400.0,0,2
CUST120522,3800.0,23400.0,33100.0,2,2
CUST120523,41200.0,30600.0,32100.0,1,1
CUST120524,1700.0,29400.0,27300.0,0,1
CUST120525,22100.0,27800.0,41100.0,0,1
CUST120526,1600.0,7900.0,48600.0,0,2
CUST120527,34400.0,25900.0,21300.0,0,5
CUST120528,2000.0,10400.0,19900.0,1,0
CUST120529,2200.0,24800.0,28400.0,0,3
CUST120530,8100.0,12900.0,13300.0,0,3
CUST120531,5600.0,20600.0,60100.0,0,3
CUST120532,8300.0,12100.0,20200.0,0,1
CUST120533,7400.0,28000.0,7300.0,0,2
CUST120534,11300.0,13200.0,23100.0,0,1
CUST120535,65700.0,46700.0,6700.0,1,2
CUST120536,8000.0,13600.0,18800.0,0,0
CUST120537,23700.0,24200.0,45900.0,0,1
CUST120538,16900.0,25400.0,56400.0,0,1
CUST120539,4100.0,17300.0,72000.0,0,2
CUST120540,15900.0,107400.0,36500.0,0,1
CUST120541,20100.0,35500.0,28800.0,0,3
CUST120542,15500.0,78000.0,15300.0,1,1
CUST120543,44400.0,94400.0,31100.0,0,1
CUST120544,8100.0,15200.0,31900.0,2,1
CUST120545,31100.0,40000.0,42000.0,1,5
CUST120546,8300.0,16700.0,28600.0,3,2
CUST120547,5600.0,26900.0,39100.0,2,2
CUST120548,16600.0,32100.0,24700.0,1,3
CUST120549,12800.0,28800.0,13000.0,0,0
CUST120550,24200.0,18000.0,82600.0,0,2
CUST120551,42500.0,10200.0,42400.0,0,0
CUST120552,6200.0,30600.0,51500.0,0,3
CUST120553,21100.0,23900.0,18800.0,0,0
CUST120554,23400.0,25200.0,80600.0,0,2
CUST120555,38800.0,19300.0,21300.0,0,2
CUST120556,3300.0,19600.0,31800.0,0,1
CUST120557,23800.0,24300.0,13400.0,1,3
CUST120558,9600.0,20300.0,17500.0,1,1
CUST120559,21500.0,57100.0,19700.0,0,1
CUST120560,10400.0,38500.0,51100.0,0,5
CUST120561,6500.0,39300.0,20800.0,0,3
CUST120562,62100.0,70900.0,22200.0,0,0
CUST120563,22600.0,29800.0,23700.0,0,2
CUST120564,85200.0,17400.0,81600.0,1,1
CUST120565,56900.0,61800.0,22700.0,0,0
CUST120566,47400.0,26900.0,38700.0,0,1
CUST120567,15500.0,20600.0,33400.0,0,0
CUST120568,19400.0,6500.0,20700.0,1,2
CUST120569,35900.0,12600.0,15900.0,0,5
CUST120570,31400.0,38600.0,61700.0,0,1
CUST120571,7400.0,64900.0,8300.0,2,1
CUST120572,17100.0,38200.0,11500.0,0,0
CUST120573,1400.0,59000.0,25400.0,0,1
CUST120574,110700.0,20600.0,34600.0,0,1
CUST120575,13900.0,22700.0,44300.0,0,0
CUST120576,6100.0,29200.0,18500.0,1,3
CUST120577,16100.0,17000.0,18900.0,1,2
CUST120578,22700.0,37100.0,18300.0,0,2
CUST120579,5900.0,15400.0,29800.0,1,0
CUST120580,24000.0,19500.0,21200.0,0,3
CUST120581,12100.0,17000.0,38600.0,0,2
CUST120582,2500.0,40200.0,29200.0,1,1
CUST120583,30400.0,16200.0,44700.0,0,2
CUST120584,34500.0,37300.0,37700.0,0,0
CUST120585,35900.0,37300.0,36200.0,0,0
CUST120586,33300.0,64600.0,60300.0,0,5
CUST120587,6500.0,14900.0,10500.0,1,2
CUST120588,5500.0,17900.0,24000.0,0,0
CUST120589,6400.0,72700.0,31000.0,0,0
CUST120590,4800.0,33200.0,56300.0,0,2
CUST120591,54800.0,8400.0,10900.0,0,1
CUST120592,9900.0,42000.0,41600.0,0,1
CUST120593,30500.0,23800.0,33000.0,0,2
CUST120594,21000.0,14300.0,22400.0,0,0
CUST120595,4200.0,21000.0,20600.0,6,1
CUST120596,16200.0,13000.0,8800.0,1,1
CUST120597,39900.0,21800.0,50000.0,0,2
CUST120598,2800.0,15300.0,9600.0,0,0
CUST120599,29600.0,65300.0,21800.0,1,0
CUST120600,6000.0,8900.0,44800.0,1,4
CUST120601,109600.0,5700.0,21000.0,0,2
CUST120602,2600.0,15900.0,15000.0,0,3
CUST120603,30600.0,15000.0,44000.0,2,2
CUST120604,8500.0,25100.0,14900.0,0,2
CUST120605,48100.0,13000.0,9700.0,0,3
CUST120606,7400.0,26800.0,16500.0,0,2
CUST120607,20400.0,82200.0,29400.0,0,1
CUST120608,3900.0,66100.0,23700.0,2,1
CUST120609,5300.0,23900.0,25700.0,1,4
CUST120610,36800.0,26000.0,78700.0,0,2
CUST120611,48400.0,23400.0,19300.0,0,1
CUST120612,17400.0,43000.0,57700.0,0,1
CUST120613,14600.0,36300.0,13900.0,0,2
CUST120614,28400.0,8900.0,33600.0,0,0
CUST120615,81100.0,67100.0,12700.0,0,3
CUST120616,32500.0,49500.0,26300.0,1,0
CUST120617,15700.0,15300.0,7800.0,2,5
CUST120618,21600.0,29000.0,21900.0,0,1
CUST120619,23500.0,8500.0,36900.0,0,0
CUST120620,13800.0,16700.0,29300.0,0,3
CUST120621,22600.0,35500.0,23100.0,0,2
CUST120622,4300.0,31900.0,26600.0,1,1
CUST120623,4000.0,63100.0,12900.0,0,2
CUST120624,10000.0,27000.0,16600.0,0,2
CUST120625,28100.0,38100.0,34200.0,1,2
CUST120626,40000.0,15000.0,29700.0,0,2
CUST120627,30400.0,51900.0,17600.0,0,2
CUST120628,19200.0,30300.0,43100.0,0,3
CUST120629,16400.0,25500.0,11200.0,1,1
CUST120630,23300.0,33700.0,29200.0,0,6
CUST120631,12900.0,15500.0,20200.0,1,1
CUST120632,87500.0,23700.0,18000.0,1,5
CUST120633,34700.0,66600.0,20700.0,0,0
CUST120634,3400.0,17900.0,21300.0,0,0
CUST120635,26700.0,37400.0,21200.0,0,0
CUST120636,6300.0,57100.0,26400.0,0,1
CUST120637,67100.0,9900.0,14200.0,1,5
CUST120638,3800.0,19100.0,23100.0,0,2
CUST120639,26400.0,29400.0,31400.0,0,3
CUST120640,2200.0,47500.0,10500.0,1,3
CUST120641,60000.0,69800.0,30200.0,0,0
CUST120642,4900.0,23100.0,14900.0,1,3
CUST120643,101100.0,16200.0,34500.0,0,3
CUST120644,7800.0,58700.0,33400.0,0,1
CUST120645,16400.0,45600.0,25100.0,0,1
CUST120646,27500.0,13000.0,17300.0,0,6
CUST120647,13100.0,26700.0,16900.0,0,3
CUST120648,8300.0,12400.0,3800.0,1,5
CUST120649,9300.0,10300.0,28700.0,0,2
CUST120650,45700.0,24100.0,22600.0,1,1
CUST120651,4100.0,23000.0,58500.0,0,1
CUST120652,19900.0,17200.0,24000.0,0,3
CUST120653,9000.0,16800.0,24800.0,1,1
CUST120654,7000.0,20400.0,27600.0,0,3
CUST120655,5900.0,159800.0,65600.0,2,2
CUST120656,24900.0,45500.0,14200.0,0,2
CUST120657,46400.0,56700.0,18200.0,0,2
CUST120658,14500.0,87000.0,7300.0,0,1
CUST120659,34700.0,30400.0,46100.0,0,3
CUST120660,33200.0,17100.0,62700.0,0,0
CUST120661,25400.0,30700.0,9800.0,1,6
CUST120662,8500.0,31000.0,25600.0,0,2
CUST120663,36700.0,40700.0,46400.0,2,0
CUST120664,2100.0,32000.0,29600.0,1,1
CUST120665,49400.0,37200.0,30500.0,1,2
CUST120666,11200.0,19300.0,20500.0,2,1
CUST120667,39900.0,36400.0,27400.0,0,2
CUST120668,14000.0,39600.0,22000.0,0,2
CUST120669,31700.0,6100.0,48900.0,0,2
CUST120670,1900.0,26500.0,23500.0,1,1
CUST120671,15900.0,28200.0,35900.0,1,2
CUST120672,4500.0,18300.0,41400.0,0,5
CUST120673,17400.0,32500.0,90200.0,1,2
CUST120674,7700.0,16100.0,89600.0,0,2
CUST120675,11400.0,11900.0,41300.0,0,1
CUST120676,83800.0,9800.0,33200.0,0,2
CUST120677,3200.0,21500.0,34300.0,0,4
CUST120678,17500.0,22800.0,27400.0,2,3
CUST120679,13000.0,32400.0,14400.0,0,2
CUST120680,26000.0,52500.0,13000.0,0,0
CUST120681,8800.0,30900.0,13800.0,0,2
CUST120682,57900.0,16800.0,53200.0,0,3
CUST120683,22300.0,22700.0,11000.0,0,1
CUST120684,8800.0,57300.0,30700.0,1,1
CUST120685,10800.0,44700.0,24800.0,1,1
CUST120686,20200.0,46800.0,18300.0,1,1
CUST120687,74800.0,40900.0,45900.0,0,1
CUST120688,15300.0,29200.0,29000.0,0,3
CUST120689,10900.0,17300.0,21900.0,0,3
CUST120690,12400.0,25300.0,23400.0,0,2
CUST120691,23200.0,31300.0,11000.0,0,0
CUST120692,6200.0,27300.0,15800.0,0,0
CUST120693,34700.0,36900.0,69900.0,0,2
CUST120694,39700.0,92000.0,32800.0,1,0
CUST120695,12400.0,67500.0,28200.0,0,2
CUST120696,363700.0,20400.0,4400.0,1,1
CUST120697,14900.0,15800.0,18500.0,1,1
CUST120698,17100.0,38500.0,41400.0,0,1
CUST120699,36800.0,27100.0,20400.0,0,4
CUST120700,13800.0,13900.0,86400.0,0,2
CUST120701,10900.0,35300.0,18100.0,0,0
CUST120702,11600.0,13600.0,79800.0,0,2
CUST120703,10300.0,49000.0,5400.0,0,4
CUST120704,36300.0,24900.0,26300.0,2,5
CUST120705,4700.0,57800.0,34300.0,2,2
CUST120706,9800.0,12100.0,29500.0,2,1
CUST120707,64400.0,142600.0,21900.0,0,2
CUST120708,5700.0,8200.0,69300.0,0,3
CUST120709,9500.0,18500.0,21200.0,1,0
CUST120710,12700.0,13000.0,51500.0,0,2
CUST120711,8100.0,24400.0,22000.0,1,2
CUST120712,2700.0,15400.0,20100.0,0,0
CUST120713,30200.0,20500.0,26500.0,1,4
CUST120714,22800.0,17400.0,14800.0,0,2
CUST120715,8700.0,54100.0,42100.0,1,3
CUST120716,7300.0,22700.0,81100.0,0,2
CUST120717,3600.0,29800.0,16400.0,0,1
CUST120718,16000.0,26400.0,21000.0,1,1
CUST120719,71400.0,22100.0,150200.0,0,2
CUST120720,28600.0,13200.0,30300.0,0,0
CUST120721,23700.0,17700.0,12500.0,0,2
CUST120722,20400.0,50700.0,46300.0,0,1
CUST120723,7600.0,44000.0,6100.0,0,2
CUST120724,15000.0,33500.0,87800.0,1,1
CUST120725,9800.0,25600.0,49500.0,0,1
CUST120726,11700.0,45900.0,15200.0,0,1
CUST120727,39600.0,7900.0,64100.0,0,3
CUST120728,20100.0,35900.0,28500.0,0,6
CUST120729,6700.0,18700.0,38800.0,0,0
CUST120730,7900.0,41400.0,10900.0,0,1
CUST120731,1100.0,41300.0,33700.0,0,2
CUST120732,3400.0,13100.0,16200.0,0,2
CUST120733,44300.0,49000.0,14800.0,2,3
CUST120734,25400.0,22600.0,13800.0,0,1
CUST120735,13500.0,22800.0,26500.0,1,1
CUST120736,4900.0,20000.0,8100.0,1,2
CUST120737,25800.0,30800.0,29600.0,0,3
CUST120738,49100.0,20500.0,17800.0,0,1
CUST120739,5000.0,23200.0,54300.0,2,0
CUST120740,18000.0,66400.0,17200.0,0,3
CUST120741,14200.0,21600.0,18400.0,0,2
CUST120742,33800.0,7800.0,9200.0,0,2
CUST120743,44700.0,48500.0,6300.0,0,1
CUST120744,75300.0,88800.0,18600.0,0,2
CUST120745,12000.0,15200.0,13600.0,0,2
CUST120746,12300.0,12200.0,21900.0,1,2
CUST120747,7300.0,18500.0,15500.0,0,2
CUST120748,5100.0,9100.0,20400.0,0,1
CUST120749,6400.0,32000.0,36400.0,0,1
CUST120750,9100.0,29500.0,61400.0,1,1
CUST120751,167000.0,14500.0,20500.0,0,2
CUST120752,42100.0,40800.0,40400.0,2,1
CUST120753,6900.0,17100.0,51100.0,0,0
CUST120754,13100.0,23600.0,36500.0,0,5
CUST120755,99300.0,39200.0,68000.0,1,1
CUST120756,26200.0,24900.0,34300.0,0,2
CUST120757,12900.0,19800.0,9800.0,1,0
CUST120758,89100.0,72000.0,38700.0,0,4
CUST120759,8800.0,15000.0,8800.0,1,2
CUST120760,2600.0,60400.0,25400.0,1,0
CUST120761,432100.0,47600.0,14000.0,0,3
CUST120762,14700.0,17700.0,23700.0,0,1
CUST120763,31800.0,30200.0,23300.0,0,2
CUST120764,28800.0,10100.0,34600.0,0,0
CUST120765,2100.0,30200.0,53800.0,0,0
CUST120766,33300.0,29700.0,21000.0,0,3
CUST120767,9500.0,11500.0,30600.0,1,3
CUST120768,23000.0,32400.0,7900.0,0,0
CUST120769,13700.0,45600.0,10600.0,0,1
CUST120770,10200.0,28200.0,28300.0,0,2
CUST120771,33300.0,59500.0,12200.0,0,4
CUST120772,15500.0,54900.0,20900.0,1,0
CUST120773,24900.0,14600.0,68500.0,0,1
CUST120774,6000.0,243500.0,61200.0,0,3
CUST120775,18300.0,30100.0,12400.0,0,2
CUST120776,25900.0,18600.0,17300.0,1,1
CUST120777,11300.0,13300.0,26300.0,0,3
CUST120778,7900.0,54000.0,16000.0,0,1
CUST120779,31500.0,13300.0,21200.0,0,2
CUST120780,12700.0,23500.0,18400.0,0,0
CUST120781,14800.0,51600.0,35100.0,1,2
